dataset_model,path,date,experiment_id,server_config_label,model_key,model_name,offload_gb,concurrency,input_len,output_len,num_warmups,run_no,completed,failed,duration_s,total_input_tokens,total_output_tokens,request_throughput,output_throughput,total_token_throughput,mean_ttft_ms,median_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,p95_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,p95_itl_ms,p99_itl_ms,mean_e2el_ms,median_e2el_ms,p95_e2el_ms,p99_e2el_ms,validation_status
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc4_in256_out32_run2.json,20260706-152530,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,4,256,32,1,2,20,0,250.36915770100313,5100,640,0.07988204371356507,2.556225398834082,22.926146545793177,3519.6764151973184,3610.273085985682,4505.511468241457,4505.744123265613,1496.8971866081588,1502.5752649357123,1503.087989243889,1503.0882194746405,1450.1186588563087,1502.5704510044307,1504.7181644884404,1505.5070995129063,49923.489200050244,50191.51886701002,50193.16076909308,50193.214624217944,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc4_in256_out32_run3.json,20260706-153003,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,4,256,32,1,3,20,0,245.73766990200966,5100,640,0.08138760332502216,2.6044033064007093,23.35824215428136,2802.9202401987277,2673.6929720063927,4527.757347543957,4529.270242314087,1489.3709361097856,1502.6785542581965,1502.9977989856213,1502.9978929067993,1442.8277545032415,1502.6597990072332,1504.5001870385022,1511.3324983217171,48973.41925960209,49252.72375701752,49266.678568249336,49267.37286246731,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc4_in256_out32_run4.json,20260706-153436,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,4,256,32,1,4,20,0,245.7653526039794,5100,640,0.08137843592716479,2.6041099496692732,23.355611111096295,2801.8884746008553,2672.9876445024274,4525.899271745584,4526.316796761821,1489.5779379548208,1502.7878210000174,1503.4795087223288,1503.4864670863271,1443.0281851155996,1502.9337090090849,1504.761047793727,1512.4320597056067,48978.8045512003,49258.522225005436,49264.49828348996,49270.857621516916,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc4_in256_out32_run5.json,20260706-153914,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,4,256,32,1,5,20,0,250.36423241300508,5100,640,0.07988361519231574,2.5562756861541036,22.926597560194615,3521.3363361472148,3610.4178609966766,4505.0808219690225,4508.064185999974,1496.8059338677594,1502.5994844679278,1502.7992955359232,1502.900872526957,1450.030368807893,1502.6863070088439,1504.2216655012453,1505.017301455373,49922.32028604776,50184.42985349975,50196.81293396279,50197.03464039136,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc4_in256_out64_run1.json,20260706-154810,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,4,256,64,1,1,20,0,490.7460899360012,5100,1280,0.04075427274949501,2.6082734559676806,13.000613007088907,3520.1884420530405,3606.973140500486,4505.2729378818185,4509.047157166351,1499.6586704151318,1502.425783484045,1502.6884307618952,1502.6919919048346,1476.2263399351468,1502.4739359942032,1504.35476116254,1505.1269828047953,97998.68467820634,98264.40041250316,98272.47192950454,98272.83701071516,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc4_in256_out64_run2.json,20260706-155702,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,4,256,64,1,2,20,0,486.1444085900148,5100,1280,0.04114003914599542,2.632962505343707,13.123672487572538,2803.2177491491893,2674.1225180012407,4526.392939778452,4528.741032755643,1496.0518193443904,1502.6102790792404,1503.0084006751642,1503.0089492143302,1472.6758255742197,1502.5559619971318,1504.595176949806,1510.2936325024348,97054.48236784578,97323.33336499869,97363.90687883832,97363.9817213593,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc4_in256_out64_run3.json,20260706-160555,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,4,256,64,1,3,20,0,486.63336974201957,5100,1280,0.0410987023158783,2.630316948216211,13.110486038765178,2601.122944848612,3015.5382145021576,3655.3744448450752,4334.316323382954,1501.1912356213932,1502.6478044047033,1502.831850256281,1502.9284228892195,1477.7349398093747,1502.6719479938038,1504.2925740315695,1504.856343594729,97176.17078899639,97229.11895801371,98287.38140560454,98287.41833551554,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc4_in256_out64_run4.json,20260706-161455,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,4,256,64,1,4,20,0,494.504938580998,5100,1280,0.04044448991225611,2.588447354384391,12.9017922820097,3918.9049382475787,4510.827146994416,4535.680359600519,4535.725923119753,1502.8747385817935,1502.8778048174913,1503.091183320655,1503.0928273817538,1479.3921624515633,1502.794147003442,1504.5992233543075,1505.7644005015027,98600.01346890058,99197.82740448136,99210.96370404703,99211.00331600872,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc4_in256_out64_run5.json,20260706-162355,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,4,256,64,1,5,20,0,494.47777839700575,5100,1280,0.040446711407003656,2.588589530048234,12.902500938834168,3916.93709470419,4509.347632003482,4533.221726310148,4533.38972127618,1502.8184492468076,1502.8831408174785,1503.1510076373086,1503.15253056893,1479.3367128827413,1502.775721004582,1504.6148150679073,1506.669658900355,98594.4993972531,99181.56131850265,99203.30095854879,99203.5650821036,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc8_in256_out128_run1.json,20260706-184618,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,8,256,128,1,1,20,0,585.5665897220024,5100,2560,0.03415495410948052,4.371834126013507,13.08134742393104,3587.5392507427023,3610.246575990459,4521.204831893556,4524.092161562294,1508.6603976642104,1511.4906277638395,1511.571614157583,1511.5716762739298,1496.8739156152537,1511.2671839888208,1513.0996242485708,1514.051200853719,195187.40975409746,195540.21769099927,195583.38153905206,195583.40046379337,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc8_in256_out128_run2.json,20260706-185726,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,8,256,128,1,2,20,0,585.5925273059984,5100,2560,0.034153441287936896,4.371640484855923,13.080768013279831,3588.8872841955163,3611.2512899999274,4523.699222033611,4524.770792414201,1508.7111454629949,1511.5671795551111,1511.5778608267117,1511.5779051101651,1496.9242699332199,1511.4045525115216,1513.2034809503239,1514.0082778886426,195195.20275799587,195540.6630859943,195596.1907426943,195596.58507174114,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc8_in256_out128_run3.json,20260706-190834,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,8,256,128,1,3,20,0,585.0576687139983,5100,2560,0.034184664298070884,4.375637030153073,13.092726426161148,3309.8641129021416,3568.2248295051977,3658.012273460918,4350.263053103407,1509.202330847998,1511.5788081653077,1511.832908314997,1511.9372644535551,1497.4116138425757,1511.3379230024293,1513.2522515938035,1514.1206880926618,194978.5601305979,195048.23820300226,195539.82181758765,195539.8865179022,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc8_in256_out128_run4.json,20260706-191943,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,8,256,128,1,4,20,0,585.599452252005,5100,2560,0.03415303740993471,4.371588788471643,13.080613328004993,3586.616416700417,3611.833276503603,4522.6917263367795,4527.628691657737,1508.7580615239685,1511.6259088344673,1511.6607807444543,1511.6608401741369,1496.9708223382668,1511.3424385053804,1513.428801597911,1514.2365378080285,195198.89023024443,195548.15887549194,195600.072530529,195600.0765060936,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc8_in256_out128_run5.json,20260706-193051,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,8,256,128,1,5,20,0,585.5847445900145,5100,2560,0.03415389520436125,4.37169858615824,13.080941863270358,3587.020319950534,3611.8479745055083,4524.446537405311,4524.93517788389,1508.6867094248,1511.520423799227,1511.535258842488,1511.535316411047,1496.900010289471,1511.2567929900251,1513.1662625513854,1513.727996464877,195190.2324169001,195533.60393550247,195586.65186385188,195587.1115399702,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc8_in256_out32_run1.json,20260706-175447,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,8,256,32,1,1,20,0,152.43776983002317,5100,640,0.13120107977374074,4.198434552759704,37.65470989506359,4164.952696851105,4533.291978514171,4561.832912176033,4561.910617636167,1510.0297084709089,1511.4329991615266,1512.327993897141,1512.5434783152436,1462.8409353500501,1511.0947800130816,1513.157140983094,1528.5756611966644,50975.87365944928,51407.14428850333,51409.81485530647,51410.46671184973,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc8_in256_out32_run2.json,20260706-175745,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,8,256,32,1,2,20,0,151.09787992501515,5100,640,0.13236453092475775,4.235664989592248,37.988620375405475,3586.708670455846,3608.039593018475,4525.581312998838,4527.664245000051,1505.3382389837004,1511.6636978064273,1511.6760431453229,1511.676047312954,1458.2961127920044,1511.2551960046403,1513.3064864610787,1514.2017529992154,50252.19407895056,50431.561613993836,50484.5317866464,50484.88168532582,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc8_in256_out32_run3.json,20260706-180044,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,8,256,32,1,3,20,0,151.10465208199457,5100,640,0.1323585986561639,4.235475156997245,37.986917814319035,3587.2638512024423,3605.972921504872,4522.541778635059,4523.119890109228,1505.4136636240726,1511.4315189350764,1512.054631597552,1512.054934887067,1458.3691829563122,1511.2812215083977,1513.7819019815652,1514.6496261871653,50255.087423548684,50423.56111150002,50499.875780247385,50500.273096851306,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc8_in256_out32_run4.json,20260706-180343,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,8,256,32,1,4,20,0,151.09834429598413,5100,640,0.1323641241284704,4.235651972111053,37.988503624871,3588.97736355284,3612.695541494759,4525.572459220712,4526.061598259548,1505.2403857095462,1511.4660698060516,1511.5805008866912,1511.5808522027837,1458.201323260846,1511.270693008555,1513.4674307948444,1514.2314389461535,50251.42932054878,50427.72844650608,50483.6768425419,50483.72318051057,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc8_in256_out32_run5.json,20260706-180641,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,8,256,32,1,5,20,0,151.10734580698772,5100,640,0.13235623915693934,4.235399653022059,37.986240638041586,3588.527258799877,3611.9713024963858,4523.24572224461,4525.118244453915,1505.2654370565563,1511.4146832896834,1511.459226968075,1511.4593976004905,1458.2256112985306,1511.1153270117939,1512.8750299918465,1513.879634703335,50251.75580755313,50425.40161900979,50479.79744890035,50480.002343386004,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc8_in256_out64_run1.json,20260706-181223,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,8,256,64,1,1,20,0,295.95329157900414,5100,1280,0.06757823132594232,4.325006804860308,21.557455792975603,3589.2581344000064,3607.2767509904224,4518.908635692787,4526.6310975380475,1507.6536839809648,1511.549562206335,1511.5674832699283,1511.5676181394624,1484.0964537031368,1511.178935499629,1513.2997295906534,1514.3098874841235,98571.44022520079,98800.75409350684,98856.02584305016,98856.03567820188,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc8_in256_out64_run2.json,20260706-181805,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,8,256,64,1,2,20,0,295.92008946900023,5100,1280,0.06758581357517177,4.325492068810993,21.559874530479792,3587.4205655010883,3605.79160299676,4523.780835389334,4525.137471885828,1507.5165451078587,1511.4314982061003,1511.4585189612596,1511.458703183,1483.961417110936,1511.0203555086628,1513.1895666607306,1514.586172210693,98560.9629072962,98788.27411598468,98849.31937939109,98849.54484707414,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc8_in256_out64_run3.json,20260706-182346,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,8,256,64,1,3,20,0,295.33868789399276,5100,1280,0.06771886251210911,4.334007200774983,21.602317141362807,3309.08228870976,3570.7184615166625,3657.1386802155766,4350.194554448243,1508.2551621895475,1511.3273914046456,1511.6513377713827,1511.8632541444717,1484.6885326045822,1511.3158315070905,1512.988740010769,1513.7955221996526,98329.15750665125,98276.84605300601,98784.91965905268,98784.93323340634,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc8_in256_out64_run4.json,20260706-182927,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,8,256,64,1,4,20,0,295.89975543899345,5100,1280,0.06759045802632797,4.32578931368499,21.561356110398624,3589.133604199742,3609.5974190102424,4520.258915827435,4524.839281566965,1507.4082272015473,1511.3042244761127,1511.455514516066,1511.4556456460996,1483.8548034773112,1511.0902395099401,1513.120412506396,1513.7117339883116,98555.85191789723,98783.18244148977,98849.61434365687,98849.96211432008,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload16/llama_offload16_conc8_in256_out64_run5.json,20260706-183509,profile_grid_v2,llama_offload16,llama,meta-llama/Llama-3.1-8B-Instruct,16,8,256,64,1,5,20,0,295.899928282015,5100,1280,0.06759041854494297,4.32578678687635,21.561343515836803,3586.081619853212,3612.168137493427,4522.211249450629,4524.317839485302,1507.4461059872567,1511.3719829521233,1511.4572868008204,1511.4574473535702,1483.892130545246,1510.9037729998818,1513.3388949121581,1513.7884265967296,98555.18629705039,98782.6027879928,98845.18972951773,98845.21164031205,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload2/llama_offload2_conc12_in256_out128_run1.json,20260704-113748,profile_grid_v2,llama_offload2,llama,meta-llama/Llama-3.1-8B-Instruct,2,12,256,128,1,1,20,0,66.02189636800176,5100,2560,0.3029298020844675,38.77501466681184,116.02211419835106,580.6449894000252,574.6128959981434,618.1059990965879,734.9872366155612,255.54219904567333,257.36027541731926,257.3644109369733,257.36443319839464,253.54570239531142,257.00651650186046,257.82478404944413,258.26316060898534,33034.504268200544,33258.23020700045,33259.979227800795,33260.40950636001,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload2/llama_offload2_conc12_in256_out128_run2.json,20260704-113916,profile_grid_v2,llama_offload2,llama,meta-llama/Llama-3.1-8B-Instruct,2,12,256,128,1,2,20,0,66.03201815800276,5100,2560,0.30288336715899844,38.7690709963518,116.0043296218964,581.3611193501856,574.6248350005771,619.4747624500452,738.0945204894667,255.56638865669152,257.3450347598572,257.34821865782266,257.3482557063457,253.56972730234588,256.95851700220373,257.91166749986587,258.4058478027873,33038.29247875001,33256.12259749687,33257.90762140241,33258.40086748067,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload2/llama_offload2_conc12_in256_out128_run3.json,20260704-114044,profile_grid_v2,llama_offload2,llama,meta-llama/Llama-3.1-8B-Instruct,2,12,256,128,1,3,20,0,66.0185336459981,5100,2560,0.3029452321259237,38.77698971211824,116.02802390422877,581.6606860502361,576.3807625007757,618.0515293050122,734.4096618580077,255.51794415786583,257.31742874408457,257.3194317641695,257.3197197323637,253.52164958125056,256.91403200107743,257.88043250249757,258.36855883950193,33032.439594099196,33254.11463949786,33255.96544795044,33256.20268878891,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload2/llama_offload2_conc12_in256_out128_run4.json,20260704-114211,profile_grid_v2,llama_offload2,llama,meta-llama/Llama-3.1-8B-Instruct,2,12,256,128,1,4,20,0,66.03000900299958,5100,2560,0.30289258326606394,38.770250658056185,116.00785939090248,582.8980802001752,578.1280039991543,618.1644555039385,736.2636447040857,255.5539568094457,257.34615027561915,257.35010322439524,257.35014158342017,253.55738452031173,256.9580300041707,257.9145300005621,258.17598720255774,33038.25059499977,33259.89122000101,33261.47140879548,33261.64042975826,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload2/llama_offload2_conc12_in256_out128_run5.json,20260704-114339,profile_grid_v2,llama_offload2,llama,meta-llama/Llama-3.1-8B-Instruct,2,12,256,128,1,5,20,0,66.03660747899994,5100,2560,0.30286231778881323,38.76637667696809,115.99626771311546,584.1280694996385,579.561680500774,619.1016044977006,736.8885857038547,255.57540836968596,257.3878415039256,257.3907195196704,257.3907216740436,253.57866398281885,256.947690002562,258.0861324964644,258.445804910516,33042.20493244975,33266.92529150387,33268.17539879885,33268.60271336314,OK
llama,/home/rock/projects/DOS/new/runs/profile_grid_v2/llama/offload2/llama_offload2_conc12_in256_out32_run1.json,20260704-113027,profile_grid_v2,llama_offload2,llama,meta-llama/Llama-3.1-8B-Instruct,2,12,256,32,1,1,20,0,17.01598853899486,5100,640,1.1753651546113115,37.61168494756197,337.3297993734464,583.4818558996631,578.3563059994776,619.279838649527,736.0777733298889,255.08024664353974,257.26402646778877,257.28087443710524,257.28104484868857,247.10876873749612,256.940201503312,257.8489440045814,258.01859968523786,8490.969501849395,8552.318833499157,8553.922531250282,8554.032035852433,OK
