dataset,defense,defense_param,jitter_rep,attacker_type,classifier,featureset,split_id,balanced_accuracy,auroc,accuracy,n_train,n_test,n_low_test,n_high_test,overhead_median_ms_all,overhead_median_ms_low,overhead_median_ms_high,relative_overhead_low,relative_overhead_high,effective_pad
qwen,ttft_const_pad,400.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,400.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,400.00000,400.00000,400.00000,6.55139,0.08878,
qwen,ttft_const_pad,800.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,800.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,800.00000,800.00000,800.00000,13.10278,0.17756,
qwen,ttft_const_pad,1200.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_const_pad,1200.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,1200.00000,1200.00000,1200.00000,19.65417,0.26634,
qwen,ttft_floor_pad,50.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,50.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,0.00000,0.00000,0.00000,0.00000,0.00000,
qwen,ttft_floor_pad,100.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,100.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,0.00000,38.94425,0.00000,0.63785,0.00000,
qwen,ttft_floor_pad,200.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,200.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,37.48621,138.94425,0.00000,2.27569,0.00000,
qwen,ttft_floor_pad,400.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,400.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,137.48621,338.94425,0.00000,5.55139,0.00000,
qwen,ttft_floor_pad,800.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,337.48621,738.94425,0.00000,12.10278,0.00000,
qwen,ttft_floor_pad,800.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,337.48621,738.94425,0.00000,12.10278,0.00000,
qwen,ttft_floor_pad,800.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,337.48621,738.94425,0.00000,12.10278,0.00000,
qwen,ttft_floor_pad,800.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,337.48621,738.94425,0.00000,12.10278,0.00000,
qwen,ttft_floor_pad,800.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,337.48621,738.94425,0.00000,12.10278,0.00000,
qwen,ttft_floor_pad,800.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,337.48621,738.94425,0.00000,12.10278,0.00000,
qwen,ttft_floor_pad,800.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,337.48621,738.94425,0.00000,12.10278,0.00000,
qwen,ttft_floor_pad,800.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,337.48621,738.94425,0.00000,12.10278,0.00000,
qwen,ttft_floor_pad,800.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,337.48621,738.94425,0.00000,12.10278,0.00000,
qwen,ttft_floor_pad,800.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,337.48621,738.94425,0.00000,12.10278,0.00000,
